Feedback_ID,Employee_ID,City,Department,Date,Engagement_Score,eNPS_Bucket,Free_Text
5747,2352,Greenville,Sales,2016-12-08,7,Passive,"Some minor issues with systems, but we handled them."
5748,4851,Greenville,Warehouse,2016-12-08,10,Promoter,Good communication from management and clear goals.
5749,3559,Greenville,Warehouse,2016-12-08,4,Detractor,Delivery delays caused frustration for both team and customers.
5750,7363,Long Beach,Operations,2017-11-18,7,Passive,Workload is manageable but processes could be faster.
5751,7945,Buffalo Grove,Customer Service,2014-05-30,4,Detractor,Delivery delays caused frustration for both team and customers.
5752,7262,San Diego,Customer Service,2016-01-22,5,Detractor,Delivery delays caused frustration for both team and customers.
5753,8971,San Diego,Operations,2016-01-22,2,Detractor,We had frequent stockouts and customers were unhappy.
5754,4989,Richmond,Customer Service,2016-02-03,2,Detractor,Delivery delays caused frustration for both team and customers.
5755,2399,Springfield,HR,2015-03-29,8,Passive,Workload is manageable but processes could be faster.
5756,4009,Fort Worth,Warehouse,2014-10-14,10,Promoter,Good communication from management and clear goals.
5757,5905,Fort Worth,HR,2014-10-14,3,Detractor,Delivery delays caused frustration for both team and customers.
5758,2632,Raleigh,Sales,2015-08-11,7,Passive,"Some minor issues with systems, but we handled them."
5759,7609,Hialeah,HR,2015-11-22,10,Promoter,Good communication from management and clear goals.
5760,9226,Los Angeles,Warehouse,2016-12-30,4,Detractor,We had frequent stockouts and customers were unhappy.
5761,6355,Los Angeles,Warehouse,2016-12-30,1,Detractor,We had frequent stockouts and customers were unhappy.
5762,7779,Lake Forest,Customer Service,2017-08-12,5,Detractor,Too much workload and not enough staff during peak hours.
5763,4969,Lake Forest,Sales,2017-08-12,6,Detractor,Delivery delays caused frustration for both team and customers.
5764,9171,Long Beach,Operations,2015-11-03,6,Detractor,Delivery delays caused frustration for both team and customers.
5765,8709,Seattle,Operations,2015-09-10,5,Detractor,We had frequent stockouts and customers were unhappy.
5766,6769,Redding,Operations,2014-11-08,8,Passive,"Some minor issues with systems, but we handled them."
5767,8262,San Antonio,Warehouse,2016-10-08,3,Detractor,Too much workload and not enough staff during peak hours.
5768,6280,Houston,Operations,2017-09-08,10,Promoter,Sales were strong this week and operations ran smoothly.
5769,6202,Leominster,Customer Service,2015-02-25,9,Promoter,Good communication from management and clear goals.
5770,1759,Leominster,Warehouse,2015-02-25,8,Passive,Workload is manageable but processes could be faster.
5771,4977,Los Angeles,Warehouse,2015-09-24,10,Promoter,Teamwork was great and customers seemed satisfied.
5772,3726,Los Angeles,Customer Service,2015-09-24,9,Promoter,Good communication from management and clear goals.
5773,6418,Springfield,Customer Service,2015-11-26,9,Promoter,Sales were strong this week and operations ran smoothly.
5774,4306,Waco,HR,2016-08-31,6,Detractor,We had frequent stockouts and customers were unhappy.
5775,5686,Los Angeles,Customer Service,2016-04-12,7,Passive,Workload is manageable but processes could be faster.
5776,4744,Los Angeles,Operations,2016-04-12,5,Detractor,Delivery delays caused frustration for both team and customers.
5777,4310,Auburn,Warehouse,2016-12-04,4,Detractor,Too much workload and not enough staff during peak hours.
5778,4775,San Francisco,Customer Service,2016-12-04,5,Detractor,Delivery delays caused frustration for both team and customers.
5779,2093,Los Angeles,HR,2014-11-11,1,Detractor,Too much workload and not enough staff during peak hours.
5780,5409,Los Angeles,Sales,2014-11-11,7,Passive,"Overall okay week, nothing special to report."
5781,4708,Los Angeles,Warehouse,2015-04-02,5,Detractor,Too much workload and not enough staff during peak hours.
5782,7705,Chico,HR,2015-12-12,9,Promoter,Sales were strong this week and operations ran smoothly.
5783,3186,Chico,Customer Service,2015-12-12,10,Promoter,Sales were strong this week and operations ran smoothly.
5784,6838,Chico,Customer Service,2015-12-12,4,Detractor,Too much workload and not enough staff during peak hours.
5785,9674,Springfield,Customer Service,2017-10-02,2,Detractor,Delivery delays caused frustration for both team and customers.
5786,9383,Springfield,Warehouse,2017-10-02,5,Detractor,We had frequent stockouts and customers were unhappy.
5787,3982,Springfield,Customer Service,2017-10-02,6,Detractor,Delivery delays caused frustration for both team and customers.
5788,3583,Springfield,Sales,2017-10-02,1,Detractor,Delivery delays caused frustration for both team and customers.
5789,1287,Jacksonville,Warehouse,2017-04-10,6,Detractor,Too much workload and not enough staff during peak hours.
5790,6602,Jacksonville,Operations,2017-04-10,2,Detractor,Too much workload and not enough staff during peak hours.
5791,3941,Bakersfield,Customer Service,2017-09-29,2,Detractor,Delivery delays caused frustration for both team and customers.
5792,3085,Bakersfield,HR,2017-09-29,6,Detractor,Delivery delays caused frustration for both team and customers.
5793,8279,Bakersfield,Operations,2017-09-29,4,Detractor,We had frequent stockouts and customers were unhappy.
5794,7674,Bakersfield,Operations,2017-09-29,1,Detractor,Delivery delays caused frustration for both team and customers.
5795,9324,Bakersfield,Warehouse,2017-09-29,4,Detractor,Too much workload and not enough staff during peak hours.
5796,2975,New York City,HR,2014-09-29,7,Passive,"Some minor issues with systems, but we handled them."
5797,8983,New York City,HR,2014-09-29,7,Passive,"Overall okay week, nothing special to report."
5798,2931,New York City,Warehouse,2014-09-29,6,Detractor,Delivery delays caused frustration for both team and customers.
5799,1219,New York City,HR,2014-09-29,3,Detractor,Delivery delays caused frustration for both team and customers.
5800,8280,Chicago,Operations,2014-08-20,8,Passive,"Some minor issues with systems, but we handled them."
5801,6192,El Paso,Sales,2014-07-11,2,Detractor,Too much workload and not enough staff during peak hours.
5802,8540,El Paso,Customer Service,2014-07-11,5,Detractor,We had frequent stockouts and customers were unhappy.
5803,1347,Thousand Oaks,Sales,2015-03-22,5,Detractor,Too much workload and not enough staff during peak hours.
5804,5554,Springfield,Customer Service,2017-05-12,9,Promoter,Good communication from management and clear goals.
5805,7971,Dallas,Operations,2017-11-13,7,Passive,"Overall okay week, nothing special to report."
5806,7059,Dallas,Operations,2017-11-13,7,Passive,Workload is manageable but processes could be faster.
5807,1430,Knoxville,Customer Service,2016-09-04,5,Detractor,Too much workload and not enough staff during peak hours.
5808,3666,Knoxville,Warehouse,2016-09-04,3,Detractor,We had frequent stockouts and customers were unhappy.
5809,3685,Knoxville,Sales,2016-09-04,6,Detractor,Delivery delays caused frustration for both team and customers.
5810,6134,Chattanooga,Warehouse,2016-02-06,7,Passive,Workload is manageable but processes could be faster.
5811,4614,San Diego,HR,2015-03-22,4,Detractor,We had frequent stockouts and customers were unhappy.
5812,5967,San Diego,Customer Service,2015-03-22,9,Promoter,Good communication from management and clear goals.
5813,9854,San Diego,Sales,2015-03-22,6,Detractor,We had frequent stockouts and customers were unhappy.
5814,5172,New York City,Warehouse,2015-07-02,2,Detractor,Too much workload and not enough staff during peak hours.
5815,2576,Tampa,Warehouse,2015-06-15,4,Detractor,Delivery delays caused frustration for both team and customers.
5816,8811,Utica,Customer Service,2014-11-26,4,Detractor,Delivery delays caused frustration for both team and customers.
5817,4852,Utica,Sales,2014-11-26,2,Detractor,Too much workload and not enough staff during peak hours.
5818,7561,Utica,Customer Service,2014-11-26,10,Promoter,Teamwork was great and customers seemed satisfied.
5819,8035,Utica,Sales,2014-11-26,8,Passive,Workload is manageable but processes could be faster.
5820,1024,Utica,Operations,2014-11-26,8,Passive,"Some minor issues with systems, but we handled them."
5821,3130,San Francisco,Sales,2017-05-12,1,Detractor,We had frequent stockouts and customers were unhappy.
5822,5229,San Francisco,HR,2017-05-12,8,Passive,"Overall okay week, nothing special to report."
5823,4105,San Francisco,Operations,2017-05-12,3,Detractor,Delivery delays caused frustration for both team and customers.
5824,1659,San Francisco,Sales,2017-05-12,3,Detractor,Too much workload and not enough staff during peak hours.
5825,3041,Columbus,Warehouse,2014-05-02,2,Detractor,Delivery delays caused frustration for both team and customers.
5826,9369,New York City,HR,2017-09-03,3,Detractor,Too much workload and not enough staff during peak hours.
5827,2045,New York City,Warehouse,2017-09-03,6,Detractor,Too much workload and not enough staff during peak hours.
5828,5299,New York City,Customer Service,2017-09-03,10,Promoter,Teamwork was great and customers seemed satisfied.
5829,8154,New York City,Sales,2017-09-03,10,Promoter,Teamwork was great and customers seemed satisfied.
5830,8057,Richmond,Sales,2016-12-03,5,Detractor,We had frequent stockouts and customers were unhappy.
5831,3459,Richmond,HR,2016-12-03,10,Promoter,Good communication from management and clear goals.
5832,9741,San Diego,Sales,2015-07-18,2,Detractor,Too much workload and not enough staff during peak hours.
5833,3527,Concord,Customer Service,2016-07-21,2,Detractor,We had frequent stockouts and customers were unhappy.
5834,9418,Concord,HR,2016-07-21,1,Detractor,Delivery delays caused frustration for both team and customers.
5835,3184,Miami,HR,2015-06-09,7,Passive,"Some minor issues with systems, but we handled them."
5836,3963,Miami,HR,2015-06-09,3,Detractor,Delivery delays caused frustration for both team and customers.
5837,9378,Miami,Customer Service,2015-06-09,3,Detractor,We had frequent stockouts and customers were unhappy.
5838,3911,Los Angeles,Customer Service,2017-11-27,9,Promoter,Sales were strong this week and operations ran smoothly.
5839,7578,Seattle,Customer Service,2015-03-27,7,Passive,"Some minor issues with systems, but we handled them."
5840,2072,Arlington,Warehouse,2015-09-22,5,Detractor,Too much workload and not enough staff during peak hours.
5841,3214,Arlington,Sales,2015-09-22,2,Detractor,Delivery delays caused frustration for both team and customers.
5842,9941,San Diego,Customer Service,2015-11-17,7,Passive,"Overall okay week, nothing special to report."
5843,1472,San Diego,HR,2015-11-17,2,Detractor,We had frequent stockouts and customers were unhappy.
5844,4413,San Diego,HR,2015-11-17,6,Detractor,Delivery delays caused frustration for both team and customers.
5845,2346,San Diego,Operations,2015-11-17,6,Detractor,Too much workload and not enough staff during peak hours.
5846,4331,San Diego,Customer Service,2015-11-17,5,Detractor,Delivery delays caused frustration for both team and customers.
5847,7146,San Diego,HR,2015-11-17,10,Promoter,Teamwork was great and customers seemed satisfied.
5848,1744,San Diego,Warehouse,2015-11-17,3,Detractor,Delivery delays caused frustration for both team and customers.
5849,1723,Roseville,Customer Service,2015-11-10,10,Promoter,Teamwork was great and customers seemed satisfied.
5850,1297,Roseville,Sales,2015-11-10,9,Promoter,Teamwork was great and customers seemed satisfied.
5851,1373,Roseville,Warehouse,2015-11-10,3,Detractor,We had frequent stockouts and customers were unhappy.
5852,6945,Roseville,Sales,2015-11-10,8,Passive,"Some minor issues with systems, but we handled them."
5853,7384,Roseville,HR,2015-11-10,2,Detractor,Too much workload and not enough staff during peak hours.
5854,8331,Virginia Beach,HR,2014-09-10,2,Detractor,We had frequent stockouts and customers were unhappy.
5855,9705,Dallas,Customer Service,2015-08-05,7,Passive,"Overall okay week, nothing special to report."
5856,2702,Dallas,Operations,2015-08-05,10,Promoter,Teamwork was great and customers seemed satisfied.
5857,3789,Dallas,Operations,2015-08-05,4,Detractor,Delivery delays caused frustration for both team and customers.
5858,7841,Dallas,Operations,2015-08-05,9,Promoter,Teamwork was great and customers seemed satisfied.
5859,5779,Concord,Operations,2017-09-03,8,Passive,Workload is manageable but processes could be faster.
5860,6436,Conway,Sales,2015-11-01,6,Detractor,Too much workload and not enough staff during peak hours.
5861,3955,Philadelphia,Customer Service,2015-04-29,2,Detractor,Delivery delays caused frustration for both team and customers.
5862,6912,Little Rock,Warehouse,2016-05-01,2,Detractor,We had frequent stockouts and customers were unhappy.
5863,1745,Little Rock,Sales,2016-05-01,7,Passive,"Overall okay week, nothing special to report."
5864,6364,Little Rock,Customer Service,2016-05-01,5,Detractor,Too much workload and not enough staff during peak hours.
5865,9346,Meriden,Sales,2014-08-05,9,Promoter,Good communication from management and clear goals.
5866,3186,Meriden,Sales,2014-08-05,4,Detractor,We had frequent stockouts and customers were unhappy.
5867,9808,Meriden,Warehouse,2014-08-05,1,Detractor,Delivery delays caused frustration for both team and customers.
5868,4406,Philadelphia,Customer Service,2016-01-04,9,Promoter,Teamwork was great and customers seemed satisfied.
